unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"F87E72F8-88DD-176C-E053-6B04A8C0D2BE","568000","2023-03-06","EC1A 4HU","F","N","L","FLAT 57","LONDON HOUSE, 172","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F8-88DD-176C-E053-6B04A8C0D2BE/current"
"9FF0D969-6916-11ED-E053-6C04A8C06383","746000","2020-02-11","EC1A 4HU","F","N","L","FLAT 58","LONDON HOUSE, 172","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9FF0D969-6916-11ED-E053-6C04A8C06383/current"
"8CAC1317-E45F-0253-E053-6B04A8C08E51","505000","2019-06-10","EC1A 4HU","F","N","L","FLAT 60","LONDON HOUSE, 172","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1317-E45F-0253-E053-6B04A8C08E51/current"
"50F18103-CBEF-9FD5-E050-A8C063054923","705000","2017-05-03","EC1A 4HU","F","N","L","FLAT 64","LONDON HOUSE, 172","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/50F18103-CBEF-9FD5-E050-A8C063054923/current"
"1C3E72FD-C4BC-F410-E063-4804A8C0DFA6","550000","2024-05-24","EC1A 4HU","F","N","L","FLAT 65","LONDON HOUSE, 172","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FD-C4BC-F410-E063-4804A8C0DFA6/current"
"C18F412A-71BC-81A6-E053-6B04A8C0AD18","680000","2021-03-15","EC1A 4HU","F","N","L","FLAT 66","LONDON HOUSE, 172","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412A-71BC-81A6-E053-6B04A8C0AD18/current"
"F5E8B080-D1AD-3A13-E053-6C04A8C060B7","720000","2023-02-02","EC1A 4HU","F","N","L","FLAT 67","LONDON HOUSE, 172","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B080-D1AD-3A13-E053-6C04A8C060B7/current"
"44F406B6-121B-1095-E063-4704A8C048D4","455000","2025-06-06","EC1A 4HU","F","N","L","FLAT 68","LONDON HOUSE, 172","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B6-121B-1095-E063-4704A8C048D4/current"
"C8A3A575-CEBA-0425-E053-6C04A8C0947B","690000","2021-03-30","EC1A 4HU","F","N","L","FLAT 73","LONDON HOUSE, 172","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A575-CEBA-0425-E053-6C04A8C0947B/current"
"2859C1AC-3DD6-52B4-E063-4804A8C05948","975000","2024-11-04","EC1A 4HU","F","N","L","FLAT 74","LONDON HOUSE, 172","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AC-3DD6-52B4-E063-4804A8C05948/current"
"3914047A-7792-3206-E050-A8C063057647","165998","2016-06-28","EC1A 4HY","O","N","L","EIGHTH FLOOR OFFICE","140","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/3914047A-7792-3206-E050-A8C063057647/current"
"2131FCF6-DEBC-86E8-E063-4804A8C0372B","1950000","2023-08-15","EC1A 4JQ","O","N","L","","131","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/2131FCF6-DEBC-86E8-E063-4804A8C0372B/current"
"87E1551E-EABB-6405-E053-6C04A8C0B2EE","4009946","2019-04-08","EC1A 4JQ","O","N","L","","131","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-EABB-6405-E053-6C04A8C0B2EE/current"
"1A0C5C63-8242-7CBE-E063-4804A8C06C96","3342500","2023-07-05","EC1A 4LA","F","N","L","","60","ALDERSGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-8242-7CBE-E063-4804A8C06C96/current"
"9B361206-F710-1904-E053-6B04A8C0EEB5","600000","2019-11-28","EC1A 4NP","O","N","L","GROUND FLOOR","1","ST MARTINS LE GRAND","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-F710-1904-E053-6B04A8C0EEB5/current"
"F3B6C199-445F-6E40-E053-6C04A8C0B3B4","150000","2022-04-08","EC1A 7AB","O","N","F","FLAT 1","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C199-445F-6E40-E053-6C04A8C0B3B4/current"
"D4D42645-90F0-27F6-E053-6C04A8C0A572","825000","2021-09-01","EC1A 7AB","F","N","L","FLAT 1","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42645-90F0-27F6-E053-6C04A8C0A572/current"
"D93B27B0-9740-3100-E053-6C04A8C08887","649950","2021-03-19","EC1A 7AB","F","N","L","FLAT 10","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B0-9740-3100-E053-6C04A8C08887/current"
"F3B6C199-2E44-6E40-E053-6C04A8C0B3B4","974950","2021-12-03","EC1A 7AB","F","N","L","FLAT 2","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C199-2E44-6E40-E053-6C04A8C0B3B4/current"
"C18F412A-B99C-81A6-E053-6B04A8C0AD18","592000","2021-03-24","EC1A 7AB","F","N","L","FLAT 3","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412A-B99C-81A6-E053-6B04A8C0AD18/current"
"DE2D0CDF-9208-51EE-E053-6C04A8C00671","695000","2021-12-03","EC1A 7AB","F","N","L","FLAT 4","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CDF-9208-51EE-E053-6C04A8C00671/current"
"B5755FFD-ED44-7D01-E053-6C04A8C036B6","649950","2020-10-08","EC1A 7AB","F","N","L","FLAT 5","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B5755FFD-ED44-7D01-E053-6C04A8C036B6/current"
"F16F63C5-98C9-0491-E053-6C04A8C032ED","620000","2021-03-22","EC1A 7AB","F","N","L","FLAT 7","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F16F63C5-98C9-0491-E053-6C04A8C032ED/current"
"EED73E75-7693-6AF3-E053-6C04A8C08ABA","710000","2021-02-26","EC1A 7AB","F","N","L","FLAT 8","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E75-7693-6AF3-E053-6C04A8C08ABA/current"
"2ACACE8C-87B0-295E-E063-4804A8C0B0EB","485000","2024-09-11","EC1A 7AB","F","N","L","FLAT 9","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8C-87B0-295E-E063-4804A8C0B0EB/current"
"D93B27B0-9745-3100-E053-6C04A8C08887","470000","2020-07-30","EC1A 7AB","F","N","L","FLAT 9","23","MIDDLE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B0-9745-3100-E053-6C04A8C08887/current"
"A96E4ACC-E3E1-9205-E053-6C04A8C0DA09","209550000","2019-08-07","EC1A 7AJ","O","N","F","","BT CENTRE, 81","NEWGATE STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACC-E3E1-9205-E053-6C04A8C0DA09/current"
"D93B27B1-DD7E-3100-E053-6C04A8C08887","3675000","2021-09-22","EC1A 7BA","O","N","L","","CHRISTCHURCH TOWER","GREYFRIARS PASSAGE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B1-DD7E-3100-E053-6C04A8C08887/current"
"7E86B6FA-6FAC-458C-E053-6B04A8C0C84C","725000","2018-01-04","EC1A 7BB","F","N","L","APARTMENT 1.1","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FA-6FAC-458C-E053-6B04A8C0C84C/current"
"7C2D06FF-9FAF-4963-E053-6B04A8C07B97","842800","2018-01-04","EC1A 7BB","F","Y","L","APARTMENT 1.2","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FAF-4963-E053-6B04A8C07B97/current"
"7C2D06FF-9FB0-4963-E053-6B04A8C07B97","871220","2018-01-04","EC1A 7BB","F","Y","L","APARTMENT 1.3","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FB0-4963-E053-6B04A8C07B97/current"
"7C2D06FF-9FB1-4963-E053-6B04A8C07B97","874160","2018-01-04","EC1A 7BB","F","Y","L","APARTMENT 1.4","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FB1-4963-E053-6B04A8C07B97/current"
"7C2D06FF-9FB4-4963-E053-6B04A8C07B97","749700","2018-01-04","EC1A 7BB","F","Y","L","APARTMENT 1.5","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FB4-4963-E053-6B04A8C07B97/current"
"80E1AA97-A713-7BF8-E053-6C04A8C00BF2","720000","2018-01-04","EC1A 7BB","F","N","L","APARTMENT 2.1","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA97-A713-7BF8-E053-6C04A8C00BF2/current"
"7C2D06FF-9FAD-4963-E053-6B04A8C07B97","857500","2018-01-04","EC1A 7BB","F","Y","L","APARTMENT 2.2","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FAD-4963-E053-6B04A8C07B97/current"
"7C2D06FF-9FB3-4963-E053-6B04A8C07B97","872200","2018-01-04","EC1A 7BB","F","Y","L","APARTMENT 2.3","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FB3-4963-E053-6B04A8C07B97/current"
"773788C2-3317-2CE4-E053-6C04A8C05E57","1590953","2018-01-04","EC1A 7BB","F","Y","L","APARTMENT 2.4","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-3317-2CE4-E053-6C04A8C05E57/current"
"B32EBB13-3D1F-3C99-E053-6C04A8C09CA1","1485000","2020-03-10","EC1A 7BB","F","Y","L","APARTMENT 2.5","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B32EBB13-3D1F-3C99-E053-6C04A8C09CA1/current"
"773788C2-3322-2CE4-E053-6C04A8C05E57","735000","2018-01-03","EC1A 7BB","F","Y","L","APARTMENT 3.1","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-3322-2CE4-E053-6C04A8C05E57/current"
"7C2D06FF-9FAA-4963-E053-6B04A8C07B97","869260","2017-12-21","EC1A 7BB","F","Y","L","APARTMENT 3.2","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FAA-4963-E053-6B04A8C07B97/current"
"773788C2-3321-2CE4-E053-6C04A8C05E57","891800","2018-01-03","EC1A 7BB","F","Y","L","APARTMENT 3.3","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-3321-2CE4-E053-6C04A8C05E57/current"
"773788C2-3320-2CE4-E053-6C04A8C05E57","1592500","2018-01-03","EC1A 7BB","F","Y","L","APARTMENT 3.4","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-3320-2CE4-E053-6C04A8C05E57/current"
"D4D42645-2F42-27F6-E053-6C04A8C0A572","1423750","2020-07-03","EC1A 7BB","F","Y","L","APARTMENT 3.5","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42645-2F42-27F6-E053-6C04A8C0A572/current"
"7C2D06FF-9FA4-4963-E053-6B04A8C07B97","750000","2017-12-27","EC1A 7BB","F","N","L","APARTMENT 4.1","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FA4-4963-E053-6B04A8C07B97/current"
"C18F412A-72EF-81A6-E053-6B04A8C0AD18","773500","2021-01-26","EC1A 7BB","F","N","L","APARTMENT 4.2","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412A-72EF-81A6-E053-6B04A8C0AD18/current"
"7C2D06FF-9FA7-4963-E053-6B04A8C07B97","905000","2017-12-21","EC1A 7BB","F","Y","L","APARTMENT 4.2","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FA7-4963-E053-6B04A8C07B97/current"
"7C2D06FF-9FD5-4963-E053-6B04A8C07B97","906500","2018-02-22","EC1A 7BB","F","Y","L","APARTMENT 4.3","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FD5-4963-E053-6B04A8C07B97/current"
"773788C2-331F-2CE4-E053-6C04A8C05E57","1510000","2018-01-03","EC1A 7BB","F","Y","L","APARTMENT 4.4","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-331F-2CE4-E053-6C04A8C05E57/current"
"BA558B33-638D-76EF-E053-6B04A8C0B4B7","1445000","2020-05-28","EC1A 7BB","F","Y","L","APARTMENT 4.5","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B33-638D-76EF-E053-6B04A8C0B4B7/current"
"773788C2-331E-2CE4-E053-6C04A8C05E57","776550","2018-01-03","EC1A 7BB","F","Y","L","APARTMENT 5.1","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-331E-2CE4-E053-6C04A8C05E57/current"
"773788C2-3318-2CE4-E053-6C04A8C05E57","891198","2018-01-03","EC1A 7BB","F","Y","L","APARTMENT 5.2","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-3318-2CE4-E053-6C04A8C05E57/current"
"773788C2-331D-2CE4-E053-6C04A8C05E57","919240","2018-01-03","EC1A 7BB","F","Y","L","APARTMENT 5.3","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-331D-2CE4-E053-6C04A8C05E57/current"
"36A61A94-3DEA-DEF2-E063-4704A8C046AE","1590000","2024-09-12","EC1A 7BB","F","N","L","APARTMENT 5.4","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A94-3DEA-DEF2-E063-4704A8C046AE/current"
"7C2D06FF-9FB5-4963-E053-6B04A8C07B97","1575000","2018-01-08","EC1A 7BB","F","Y","L","APARTMENT 5.4","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FB5-4963-E053-6B04A8C07B97/current"
"7E86B6FA-6FCB-458C-E053-6B04A8C0C84C","1930000","2018-05-04","EC1A 7BB","F","Y","L","APARTMENT 5.5","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FA-6FCB-458C-E053-6B04A8C0C84C/current"
"773788C2-331C-2CE4-E053-6C04A8C05E57","799000","2017-12-15","EC1A 7BB","F","Y","L","APARTMENT 6.1","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-331C-2CE4-E053-6C04A8C05E57/current"
"773788C2-3319-2CE4-E053-6C04A8C05E57","892848","2018-01-02","EC1A 7BB","F","Y","L","APARTMENT 6.2","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-3319-2CE4-E053-6C04A8C05E57/current"
"D93B27B0-34C4-3100-E053-6C04A8C08887","810000","2021-07-30","EC1A 7BB","F","N","L","APARTMENT 6.3","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B0-34C4-3100-E053-6C04A8C08887/current"
"7E86B6FA-6FBC-458C-E053-6B04A8C0C84C","935000","2018-04-06","EC1A 7BB","F","Y","L","APARTMENT 6.3","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FA-6FBC-458C-E053-6B04A8C0C84C/current"
"7C2D06FF-9FB2-4963-E053-6B04A8C07B97","1675000","2018-01-02","EC1A 7BB","F","Y","L","APARTMENT 6.4","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FB2-4963-E053-6B04A8C07B97/current"
"7C2D06FF-9FA5-4963-E053-6B04A8C07B97","813000","2017-12-21","EC1A 7BB","F","N","L","APARTMENT 7.1","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FA5-4963-E053-6B04A8C07B97/current"
"773788C2-3323-2CE4-E053-6C04A8C05E57","895000","2017-12-21","EC1A 7BB","F","Y","L","APARTMENT 7.2","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-3323-2CE4-E053-6C04A8C05E57/current"
"7C2D06FF-9FA6-4963-E053-6B04A8C07B97","926400","2017-12-20","EC1A 7BB","F","Y","L","APARTMENT 7.3","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FA6-4963-E053-6B04A8C07B97/current"
"8355F008-A4D8-55C5-E053-6B04A8C0D090","1493500","2017-12-20","EC1A 7BB","F","Y","L","APARTMENT 7.4","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F008-A4D8-55C5-E053-6B04A8C0D090/current"
"7C2D06FF-9FA3-4963-E053-6B04A8C07B97","838000","2017-12-21","EC1A 7BB","F","N","L","APARTMENT 8.1","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FA3-4963-E053-6B04A8C07B97/current"
"8355F009-B52A-55C5-E053-6B04A8C0D090","870000","2019-02-04","EC1A 7BB","F","Y","L","APARTMENT 8.2","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-B52A-55C5-E053-6B04A8C0D090/current"
"80E1AA97-A96B-7BF8-E053-6C04A8C00BF2","940800","2017-12-21","EC1A 7BB","F","Y","L","APARTMENT 8.3","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA97-A96B-7BF8-E053-6C04A8C00BF2/current"
"773788C2-331B-2CE4-E053-6C04A8C05E57","1405000","2017-12-14","EC1A 7BB","F","Y","L","APARTMENT 8.4","VICARY HOUSE, 24","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-331B-2CE4-E053-6C04A8C05E57/current"
"666758D6-72D2-3363-E053-6B04A8C0D74E","762000","2017-10-02","EC1A 7BB","F","Y","L","APARTMENT 0.1","THE UNDERWOOD BUILDING, 25","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/666758D6-72D2-3363-E053-6B04A8C0D74E/current"
"7C2D06FF-9FBB-4963-E053-6B04A8C07B97","997500","2017-12-01","EC1A 7BB","F","Y","L","APARTMENT 0.2","THE UNDERWOOD BUILDING, 25","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9FBB-4963-E053-6B04A8C07B97/current"
"666758D6-7336-3363-E053-6B04A8C0D74E","824500","2017-09-22","EC1A 7BB","F","Y","L","APARTMENT 1.1","THE UNDERWOOD BUILDING, 25","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/666758D6-7336-3363-E053-6B04A8C0D74E/current"
"1EAE3DF6-222C-9EB1-E063-4704A8C09D02","775000","2024-06-28","EC1A 7BB","F","N","L","APARTMENT 1.2","THE UNDERWOOD BUILDING, 25","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-222C-9EB1-E063-4704A8C09D02/current"
"666758D6-735B-3363-E053-6B04A8C0D74E","874650","2017-10-04","EC1A 7BB","F","Y","L","APARTMENT 1.2","THE UNDERWOOD BUILDING, 25","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/666758D6-735B-3363-E053-6B04A8C0D74E/current"
"666758D6-7381-3363-E053-6B04A8C0D74E","1040000","2017-10-02","EC1A 7BB","F","Y","L","APARTMENT 1.3","THE UNDERWOOD BUILDING, 25","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/666758D6-7381-3363-E053-6B04A8C0D74E/current"
"FFA361DA-7D37-8A03-E053-4804A8C01F61","799500","2023-05-23","EC1A 7BB","F","N","L","APARTMENT 2.1","THE UNDERWOOD BUILDING, 25","BARTHOLOMEW CLOSE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DA-7D37-8A03-E053-4804A8C01F61/current"
